Page Name	Categories	Subcategories	Tags	Discription	UPC	Part #	Extra Info
Push & Lock Thread Converter Post	Tub Drains	Parts		"Post, for push and lock drains. Converts stoppers to from 3/8"" to 1/4"" thread, for TD2505-1 Tub Stoppers  "	10214	TD25055	"Push & Lock post with 1/4"" thread"
"Tub Drain 1 1/4"" - 1 1/2"" Converter Bushing"	Tub Drains	Parts		"Brass Bushing converts tub drain from, 1-1/4"" fine thread to 1-1/2"" coarse thread.  "	10187	TD1000	"1-1/4"" fine, to 1-1/2"" coarse"
"Tub Drain 1 1/2"" - 2"" Converter Bushing"	Tub Drains	Parts		"Brass Bushing converts tub drain from, 1 1/2"" coarse thread to 2"" fine thread.  "	14020	TD2000	"1 1/2"" coarse thread to 2"" fine thread"
Feather Edged Stopper Seal	Tub Drains	Washer		Rubber, feather edged stopper seal washer, for TD-1500  	20024	TD15001	Stopper Washer
Seat Washer	Tub Drains	Parts		Rubber Seat Washer  	10186	TD38121	Seat Washer  
Faceplate 2 Holes Square Lever	Tub Accessories	Overflow Faceplate		Tub Overflow Faceplate with 2 holes and square design trip lever (includes 2 color matching screws)  	10139	FP140	Chrome
Faceplate 2 Holes Square Lever	Tub Accessories	Overflow Faceplate		Tub Overflow Faceplate with 2 holes and square design trip lever (includes 2 color matching screws)  	80060	CFP140	Chrome , Carded
Faceplate 2 Holes with Trip Lever	Tub Accessories	Overflow Faceplate	2 Holes	Tub Overflow Faceplate with 2 holes & trip lever (includes 2 screws for easy installation)  	10110	FP141	Chrome
Faceplate 2 Holes with Trip Lever	Tub Accessories	Overflow Faceplate	2 Holes	Tub Overflow Faceplate with 2 holes & trip lever (includes 2 screws for easy installation)  	10111	FP141PBR	Polished Brass
Faceplate 2 Holes with Trip Lever	Tub Accessories	Overflow Faceplate	2 Holes	Tub Overflow Faceplate with 2 holes & trip lever (includes 2 screws for easy installation)  	10208	FP141SN	Satin Nickel
Faceplate 2 Holes with Trip Lever	Tub Accessories	Overflow Faceplate	2 Holes	Tub Overflow Faceplate with 2 holes & trip lever (includes 2 screws for easy installation)  	10112	FP141W	White
Faceplate 2 Holes with Trip Lever	Tub Accessories	Overflow Faceplate	2 Holes	Tub Overflow Faceplate with 2 holes & trip lever (includes 2 screws for easy installation)  	10125	FP141G	Gold
Faceplate 2 Holes with Trip Lever	Tub Accessories	Overflow Faceplate	2 Holes	Tub Overflow Faceplate with 2 holes & trip lever (includes 2 screws for easy installation)  	10141	FP141WG	White & Gold
Faceplate 2 Holes with Trip Lever	Tub Accessories	Overflow Faceplate	2 Holes	Tub Overflow Faceplate with 2 holes & trip lever (includes 2 screws for easy installation)  	10126	FP141BG	Black & Gold
Faceplate 2 Holes with Trip Lever	Tub Accessories	Overflow Faceplate	2 Holes	Tub Overflow Faceplate with 2 holes & trip lever (includes 2 screws for easy installation)  	10140	FP141CG	Chrome & Gold
Faceplate 2 Holes with Trip Lever	Tub Accessories	Overflow Faceplate	2 Holes	Tub Overflow Faceplate with 2 holes & trip lever (includes 2 screws for easy installation)  	80061	CFP141	Chrome , Carded
Faceplate 2 Holes with Trip Lever	Tub Accessories	Overflow Faceplate	2 Holes	Tub Overflow Faceplate with 2 holes & trip lever (includes 2 screws for easy installation)  	80062	CFP141PBR	Polished Brass , Carded
Faceplate 2 Holes with Trip Lever	Tub Accessories	Overflow Faceplate	2 Holes	Tub Overflow Faceplate with 2 holes & trip lever (includes 2 screws for easy installation)  	80063	CFP141W	White , Carded
Faceplate 2 Holes with Trip Lever	Tub Accessories	Overflow Faceplate	2 Holes	Tub Overflow Faceplate with 2 holes & trip lever (includes 2 screws for easy installation)  	80065	CFP141WG	White & Gold , Carded
Faceplate 2 Holes	Tub Accessories	Overflow Faceplate	2 Holes	Tub Overflow Faceplate with 2 Holes (includes matching screws)   	10154	FP142	Chrome
Faceplate 2 Holes	Tub Accessories	Overflow Faceplate	2 Holes	Tub Overflow Faceplate with 2 Holes (includes matching screws)   	11150	FP142PBR	Polished Brass
Faceplate 2 Holes	Tub Accessories	Overflow Faceplate	2 Holes	Tub Overflow Faceplate with 2 Holes (includes matching screws)   	10202	FP142SN	Satin Nickel
Faceplate 2 Holes	Tub Accessories	Overflow Faceplate	2 Holes	Tub Overflow Faceplate with 2 Holes (includes matching screws)   	14055	FP142ORB	Oil Rubbed Bronze
Faceplate 2 Holes	Tub Accessories	Overflow Faceplate	2 Holes	Tub Overflow Faceplate with 2 Holes (includes matching screws)   	14302	FP142MB	Matte Black
Faceplate 2 Holes	Tub Accessories	Overflow Faceplate	2 Holes	Tub Overflow Faceplate with 2 Holes (includes matching screws)   	80070	CFP142	Chrome, Carded
Faceplate 2 Holes	Tub Accessories	Overflow Faceplate	2 Holes	Tub Overflow Faceplate with 2 Holes (includes matching screws)   	80071	CFP142PBR	Polished Brass, Carded
Faceplate 2 Holes	Tub Accessories	Overflow Faceplate	2 Holes	Tub Overflow Faceplate with 2 Holes (includes matching screws)   	80072	CFP142SN	Satin Nickel, Carded
FP142-MB	Tub Accessories, Special	Overflow Faceplate	2 Holes	NEW! Matte Black Tub Overflow Faceplate with 2 Holes (includes matching screws)   	14302	FP142MB	Matte Black
Faceplate 1 Hole	Tub Accessories	Overflow Faceplate	1 hole	Chrome plated Tub Overflow Faceplate with 1 hole (includes matching screw)  	10155	FP143	Chrome
Faceplate 1 Hole	Tub Accessories	Overflow Faceplate	1 hole	Chrome plated Tub Overflow Faceplate with 1 hole (includes matching screw)  	11151	FP143PBR	Polished Brass
Faceplate 1 Hole	Tub Accessories	Overflow Faceplate	1 hole	Chrome plated Tub Overflow Faceplate with 1 hole (includes matching screw)  	10203	FP143SN	Satin Nickel
Faceplate 1 Hole	Tub Accessories	Overflow Faceplate	1 hole	Chrome plated Tub Overflow Faceplate with 1 hole (includes matching screw)  	14056	FP143ORB	Oil Rubbed Bronze
Faceplate 1 Hole	Tub Accessories	Overflow Faceplate	1 hole	Chrome plated Tub Overflow Faceplate with 1 hole (includes matching screw)  	14303	FP143MB	Matte Black
Faceplate 1 Hole	Tub Accessories	Overflow Faceplate	1 hole	Chrome plated Tub Overflow Faceplate with 1 hole (includes matching screw)  	80073	CFP143	Chrome, Carded
Faceplate 1 Hole	Tub Accessories	Overflow Faceplate	1 hole	Chrome plated Tub Overflow Faceplate with 1 hole (includes matching screw)  	80074	CFP143PBR	Polished Brass, Carded
Faceplate 1 Hole	Tub Accessories	Overflow Faceplate	1 hole	Chrome plated Tub Overflow Faceplate with 1 hole (includes matching screw)  	80075	CFP143SN	Satin Nickel, Carded
FP143-MB	Tub Accessories, Special	Overflow Faceplate	1 hole	New Matte Black Tub Overflow Faceplate with 1 hole (includes matching screw)  	14303	FP143MB	Matte Black
Tub Spout Trim plate with Water Seal	Tub Accessories	Escutcheon		Tub Spout Trim plate / Escutcheon with water seal   	14021	SS150	Chrome
Tub Spout Trim plate with Water Seal	Tub Accessories	Escutcheon		Tub Spout Trim plate / Escutcheon with water seal   	14022	SS150PBRPVD	Polished Brass PVD
Tub Spout Trim plate with Water Seal	Tub Accessories	Escutcheon		Tub Spout Trim plate / Escutcheon with water seal   	14023	SS150SNPVD	Satin Nickel PVD
Tub Spout Trim plate with Water Seal	Tub Accessories	Escutcheon		Tub Spout Trim plate / Escutcheon with water seal   	14024	SS150ORB	Oil Rubbed Bronze
Tub Spout Trim plate with Water Seal	Tub Accessories	Escutcheon		Tub Spout Trim plate / Escutcheon with water seal   	14307	SS150MB	Matte Black
Tub Spout Trim plate with Water Seal	Tub Accessories	Escutcheon		Tub Spout Trim plate / Escutcheon with water seal   	14018	SS130	Chrome, No water seal
Tub Spout Trim plate with Water Seal	Tub Accessories	Escutcheon		Tub Spout Trim plate / Escutcheon with water seal   	80054	CSS150	Chrome, Carded
Tub Spout Trim plate with Water Seal	Tub Accessories	Escutcheon		Tub Spout Trim plate / Escutcheon with water seal   	80055	CSS150PBRPVD	Polished Brass, Carded
Tub Spout Trim plate with Water Seal	Tub Accessories	Escutcheon		Tub Spout Trim plate / Escutcheon with water seal   	80056	CSS150SNPVD	Satin Nickel, Carded
Tub Spout Trim plate with Water Seal	Tub Accessories	Escutcheon		Tub Spout Trim plate / Escutcheon with water seal   	80059	CSS150ORB	Oil Rubbed Bronze, Carded
Tub Spout Trim plate with Water Seal	Tub Accessories	Escutcheon		Tub Spout Trim plate / Escutcheon with water seal   	80057	CSS130	Chrome, No Water Seal, Carded
SS150-MB	Special, Tub Accessories	Escutcheon		NEW Matte Black tub Spout Trim plate / Escutcheon with water seal   	14307	SS150MB	Matte Black
Tub Spout Diverter Repair Kit	Tub Accessories	Kit	Front Diverter	Diverter spout repair kit, fits the TS133 and TS134.  	10149	TS100RK	Chrome
Tub Spout Diverter Repair Kit	Tub Accessories	Kit	Front Diverter	Diverter spout repair kit, fits the TS133 and TS134.  	10233	TS100RKPBR	Polished Brass
Tub Spout Diverter Repair Kit	Tub Accessories	Kit	Front Diverter	Diverter spout repair kit, fits the TS133 and TS134.  	10267	TS100RKSN	Satin Nickel
Tub Spout Diverter Repair Kit	Tub Accessories	Kit	Front Diverter	Diverter spout repair kit, fits the TS133 and TS134.  	10266	TS100RKORB	Oil Rubbed Bronze
Tub Spout Diverter Repair Kit	Tub Accessories	Kit	Front Diverter	Diverter spout repair kit, fits the TS133 and TS134.  	10274	TS100RK1	Washer Only
Faceplate Screws	Tub Accessories	Parts		"Solid brass screws for Tub Overflow Faceplate. fillips head, 1/4-20 
 "	20029	FP1413	Chrome
Faceplate Screws	Tub Accessories	Parts		"Solid brass screws for Tub Overflow Faceplate. fillips head, 1/4-20 
 "	20045	FP1413PBR	Polished Brass
Faceplate Screws	Tub Accessories	Parts		"Solid brass screws for Tub Overflow Faceplate. fillips head, 1/4-20 
 "	20043	FP1413SN	Satin Nickel
Faceplate Screws	Tub Accessories	Parts		"Solid brass screws for Tub Overflow Faceplate. fillips head, 1/4-20 
 "	20044	FP1413ORB	Oil Rubbed Bronze
Faceplate Screws	Tub Accessories	Parts		"Solid brass screws for Tub Overflow Faceplate. fillips head, 1/4-20 
 "	20022	FP1412	Chrome
Faceplate Screws	Tub Accessories	Parts		"Solid brass screws for Tub Overflow Faceplate. fillips head, 1/4-20 
 "	20032	FP1412ORB	Oil Rubbed Bronze
Faceplate Conversion Bracket	Tub Accessories	Parts		Aluminum Bracket, converts Bathroom Tub Faceplate from two hole to one hole.  	20030	TD30001	Conversion Bracket
Tub Spout 1-4-all Kit	Tub Spout, Tub Accessories	Parts, Kit	1-4-All Universal Fit, Kit	1-4-All Universal Tub Spout Attachment Kit. 	10190	S1400	"Fits 5"" nose mount tub spouts.  TS134, TS137 "
Tub Spout 1-4-all Kit	Tub Spout, Tub Accessories	Parts, Kit	1-4-All Universal Fit, Kit	1-4-All Universal Tub Spout Attachment Kit. 	14107	S1407	"Fits 7"" nose mount tub spouts.  TS124, TS127 "
Tub Spout 1-4-all Kit	Tub Spout, Tub Accessories	Parts, Kit	1-4-All Universal Fit, Kit	1-4-All Universal Tub Spout Attachment Kit. 	80202	CS1400	S1400 packed in a clamshell
Tub Spout 1-4-all Kit	Tub Spout, Tub Accessories	Parts, Kit	1-4-All Universal Fit, Kit	1-4-All Universal Tub Spout Attachment Kit. 	80203	CS1407	S1407 packed in a clamshell
Duplex Strainer Assembly	Kitchen & Accessories	Strainer Assembly	Duplex	Chrome Plated all brass duplex strainer assembly  	12163	SA103	Chrome
SS Junior Duo Strainer Assembly	Kitchen & Accessories	Strainer Assembly	Jr Duo	Polished Stainless Steel Junior Duo Strainer Assembly with post gasket and nut  	12164	SA104	Stainless Steel
SS Junior Duo Strainer Assembly	Kitchen & Accessories	Strainer Assembly	Jr Duo	Polished Stainless Steel Junior Duo Strainer Assembly with post gasket and nut  	12165	SA1041	Basket only
SS Duplex Strainer Assembly	Kitchen & Accessories	Strainer Assembly	Duplex, Stainless Steel	Polished Stainless Steel Duplex Strainer Assembly with flange strainer & nuts  	12166	SA106	Stainless Steel
SS Dome Grid Strainer	Kitchen & Accessories	Strainer Assembly	Dome, Stainless Steel	Polished Stainless Steel Drain with dome grid, strainer  	12169	SA109	Stainless Steel
Drain Grid Assembly	Kitchen & Accessories	Strainer Assembly	Flat	All Brass Drain assembly for Kitchen Sink with Strainer Grid  	12167	SA113	Chrome
Kitchen Sink Strainer Assembly	Kitchen & Accessories	Strainer Assembly	Spin and Seal, Stainless Steel	"All Stainless Steel Kitchen Strainer Assembly.  Fits 3 1/2"" to 4"" opening."	12171	SA151	Stainless Steel Assembly
Kitchen Sink Strainer Assembly	Kitchen & Accessories	Strainer Assembly	Spin and Seal, Stainless Steel	"All Stainless Steel Kitchen Strainer Assembly.  Fits 3 1/2"" to 4"" opening."	12172	SA1512	For Basket Only
SS Deep Cup Basket	Kitchen & Accessories	Strainer Assembly	Deep Cup, Stainless Steel	Polished Stainless Steel Kitchen Sink Strainer Assembly with Deep Cup Basket, post, gasket & nuts  	12176	SA160	Stainless Steel
SS Modern Spin & Seal Assembly	Kitchen & Accessories	Strainer Assembly	Spin and Seal, Stainless Steel	Polished Stainless Steel Modern 'Spin & Seal' Kitchen Sink Strainer Assembly  	12178	SA171	Stainless Steel
SS Basket Strainer	Kitchen & Accessories	Strainer Assembly	Basket, Stainless Steel	Stainless Steel Basket Strainer with die cast slip joint nut  	12179	SA172	Stainless Steel
Heavy Industrial Sink Strainer	Kitchen & Accessories	Strainer Assembly	Industrial	Chrome Plated Brass Body Kitchen Sink Strainer with Industrial Heavy Gauge  	12174	SA250	Chrome
"4 1/2"" Strainer Assembly"	Kitchen & Accessories	Strainer Assembly	"4.5""D, Wide"	"Chrome Plated 4-1/2""D All Brass Kitchen Strainer Assembly  "	12180	SA275	Chrome
"4 1/2"" Strainer Assembly"	Kitchen & Accessories	Strainer Assembly	"4.5""D, Wide"	"Chrome Plated 4-1/2""D All Brass Kitchen Strainer Assembly  "	12181	SA2751	Basket only, with Rubber Stopper
"4 1/2"" Strainer Assembly"	Kitchen & Accessories	Strainer Assembly	"4.5""D, Wide"	"Chrome Plated 4-1/2""D All Brass Kitchen Strainer Assembly  "	12182	SA2751B	Basket only, with Solid Brass Stopper
Countertop Hose Guide	Kitchen & Accessories	Rinse Spray	Hose Guide	Pull out spray hose Guide Assembly with Stainless Steel Trim  	12153	RS310	Black
Countertop Hose Guide	Kitchen & Accessories	Rinse Spray	Hose Guide	Pull out spray hose Guide Assembly with Stainless Steel Trim  	12155	RS310W	White
Countertop Hose Guide	Kitchen & Accessories	Rinse Spray	Hose Guide	Pull out spray hose Guide Assembly with Stainless Steel Trim  	12154	RS310A	Almond
Countertop Hose Guide	Kitchen & Accessories	Rinse Spray	Hose Guide	Pull out spray hose Guide Assembly with Stainless Steel Trim  	12191	RS340	Chrome for RS333
Countertop Rinse & Spray Heads	Kitchen & Accessories	Rinse Spray	Spray Head	Rinse & Spray heads.  	12190	RS333	Chrome
Countertop Rinse & Spray Heads	Kitchen & Accessories	Rinse Spray	Spray Head	Rinse & Spray heads.  	12152	RS300W	White
Countertop Rinse & Spray Heads	Kitchen & Accessories	Rinse Spray	Spray Head	Rinse & Spray heads.  	12160	RS330W	White, Hose Included
Countertop Rinse & Spray Heads	Kitchen & Accessories	Rinse Spray	Spray Head	Rinse & Spray heads.  	12150	RS300	Black
Countertop Rinse & Spray Heads	Kitchen & Accessories	Rinse Spray	Spray Head	Rinse & Spray heads.  	12158	RS330	Black, Hose Included
Countertop Rinse & Spray Heads	Kitchen & Accessories	Rinse Spray	Spray Head	Rinse & Spray heads.  	12151	RS300A	Almond
Countertop Rinse Spray Hose	Kitchen & Accessories	Rinse Spray	Hose	Kitchen Sink Rinse Spray Hose with Brass Adapter, clear vinyl hose.   	12156	RS320	Clear
Countertop Rinse & Spray Attachment Kit	Kitchen & Accessories	Parts, Hose Connection	Parts	Two Rubber Washers and One Spring Clip for kitchen sink pull out assembly	12161	RS3202	Washers and Kit.
Facet Pull Out Sprayer	Kitchen & Accessories	Facet Pull Out Sprayer	1.8 GPM, Spray Head	Kitchen Sink Spray Head for Pull Out Facet (1.8 GPM)   	12115	ET53104	Chrome
Facet Pull Out Sprayer	Kitchen & Accessories	Facet Pull Out Sprayer	1.8 GPM, Spray Head	Kitchen Sink Spray Head for Pull Out Facet (1.8 GPM)   	12119	ET53104SN	Satin Nickel
Facet Pull Out Sprayer	Kitchen & Accessories	Facet Pull Out Sprayer	1.8 GPM, Spray Head	Kitchen Sink Spray Head for Pull Out Facet (1.8 GPM)   	12114	ET53103	White
Facet Pull Out Sprayer	Kitchen & Accessories	Facet Pull Out Sprayer	1.8 GPM, Spray Head	Kitchen Sink Spray Head for Pull Out Facet (1.8 GPM)   	12109	ET53101	White w Black
Facet Pull Out Sprayer	Kitchen & Accessories	Facet Pull Out Sprayer	1.8 GPM, Spray Head	Kitchen Sink Spray Head for Pull Out Facet (1.8 GPM)   	80167	CET53104	Chrome, Carded
Facet Pull Out Sprayer	Kitchen & Accessories	Facet Pull Out Sprayer	1.8 GPM, Spray Head	Kitchen Sink Spray Head for Pull Out Facet (1.8 GPM)   	80217	CET53104SN	Satin Nickel, Carded
Facet Pull Out Hose	Kitchen & Accessories	Facet Pull Out Sprayer	Hose	Kitchen Sink Pull Out Hose  	12110	ET53102	Hose only
Facet Pull Out Hose	Kitchen & Accessories	Facet Pull Out Sprayer	Hose	Kitchen Sink Pull Out Hose  	12122	ET531022	Hose and Kit
Facet Pull Out Hose	Kitchen & Accessories	Facet Pull Out Sprayer	Hose	Kitchen Sink Pull Out Hose  	12116	ET53102K	Kit only
Aerator Display	Kitchen & Accessories	Aerator	1.2 GPM, 2.2 GPM	Countertop Aerator Display, for 9 tubes of 6.  	12078	FA200D1.2	Chrome, 1.2 GPM
Aerator Display	Kitchen & Accessories	Aerator	1.2 GPM, 2.2 GPM	Countertop Aerator Display, for 9 tubes of 6.  	12102	FA200D	Chrome, 2.2 GPM
Facet Aerators	Kitchen & Accessories	Aerator	1.5 GPM, 1.2 GPM, 2.2 GPM	"Faucet Aerator,1.2 GPM, Thread Female, 13/16"" x 24""  Various quantities available. "	12056	FA2201.2	1.2 GPM.  Chrome, Single
Facet Aerators	Kitchen & Accessories	Aerator	1.5 GPM, 1.2 GPM, 2.2 GPM	"Faucet Aerator,1.2 GPM, Thread Female, 13/16"" x 24""  Various quantities available. "	12123	FA200T1.2	1.2 GPM.  Chrome, Tube of 6
Facet Aerators	Kitchen & Accessories	Aerator	1.5 GPM, 1.2 GPM, 2.2 GPM	"Faucet Aerator,1.2 GPM, Thread Female, 13/16"" x 24""  Various quantities available. "	20103	FA2201.2BULK	1.2 GPM.  Chrome, Bulk
Facet Aerators	Kitchen & Accessories	Aerator	1.5 GPM, 1.2 GPM, 2.2 GPM	"Faucet Aerator,1.2 GPM, Thread Female, 13/16"" x 24""  Various quantities available. "	12117	FA2001.2PBRPVD	1.2 GPM.  Polished Brass, Single
Facet Aerators	Kitchen & Accessories	Aerator	1.5 GPM, 1.2 GPM, 2.2 GPM	"Faucet Aerator,1.2 GPM, Thread Female, 13/16"" x 24""  Various quantities available. "	20120	FA2001.2PBRPVDBULK	1.2 GPM.  Polished Brass, Bulk
Facet Aerators	Kitchen & Accessories	Aerator	1.5 GPM, 1.2 GPM, 2.2 GPM	"Faucet Aerator,1.2 GPM, Thread Female, 13/16"" x 24""  Various quantities available. "	12073	FA200T1.5	1.5 GPM.  Chrome, Tube of 6
Facet Aerators	Kitchen & Accessories	Aerator	1.5 GPM, 1.2 GPM, 2.2 GPM	"Faucet Aerator,1.2 GPM, Thread Female, 13/16"" x 24""  Various quantities available. "	12101	FA200T2.2	2.2 GPM.  Chrome, Tube of 6
Facet Aerators	Kitchen & Accessories	Aerator	1.5 GPM, 1.2 GPM, 2.2 GPM	"Faucet Aerator,1.2 GPM, Thread Female, 13/16"" x 24""  Various quantities available. "	12054	FA2202.2	2.2 GPM.  Chrome, Single
Facet Aerators	Kitchen & Accessories	Aerator	1.5 GPM, 1.2 GPM, 2.2 GPM	"Faucet Aerator,1.2 GPM, Thread Female, 13/16"" x 24""  Various quantities available. "	20108	FA2202.2BULK	2.2 GPM.  Chrome, Bulk
Glass Filler Faucet	Kitchen & Accessories	Drinking faucet		Drinking Water Glass Filler Faucet Spout for commercial / medical use  	14141	BF157	"Chrome. 6"""
Glass Filler Faucet	Kitchen & Accessories	Drinking faucet		Drinking Water Glass Filler Faucet Spout for commercial / medical use  	14143	BF159	"Chrome, 8"""
"8"" Glass Filler Faucet"	Kitchen & Accessories	Drinking faucet	"8"""	"8""H Glass filler faucet for drinking water fountain or medical water spout  "	14143	BF159	"Chrome. 8"""
Toilet Lever	Toilet Accessories	Lever		Universal Fit Toilet Tank Lever packaged in clear poly bag. Bulk Options are unpackaged and sold in cases of 100.  	12100	TL8	Chrome
Toilet Lever	Toilet Accessories	Lever		Universal Fit Toilet Tank Lever packaged in clear poly bag. Bulk Options are unpackaged and sold in cases of 100.  	12108	TL8PBR	Polished Brass
Toilet Lever	Toilet Accessories	Lever		Universal Fit Toilet Tank Lever packaged in clear poly bag. Bulk Options are unpackaged and sold in cases of 100.  	20109	TL8S	Chrome, Sleek Design
Toilet Lever	Toilet Accessories	Lever		Universal Fit Toilet Tank Lever packaged in clear poly bag. Bulk Options are unpackaged and sold in cases of 100.  	20110	TL8BULK	Chrome (Bulk)
Toilet Lever	Toilet Accessories	Lever		Universal Fit Toilet Tank Lever packaged in clear poly bag. Bulk Options are unpackaged and sold in cases of 100.  	20112	TL8PBRBULK	Polished Brass (Bulk)
Faucet Seat Wrenche	Tools	Wrench	Faucet Seat, Step, Tapered	Faucet seat wrenches in different styles, hex and square ends fit most faucet seats.  	12003	SW1016	Tapered L shape
Faucet Seat Wrenche	Tools	Wrench	Faucet Seat, Step, Tapered	Faucet seat wrenches in different styles, hex and square ends fit most faucet seats.  	12002	SW1015	Stepped L shape
Faucet Seat Wrenche	Tools	Wrench	Faucet Seat, Step, Tapered	Faucet seat wrenches in different styles, hex and square ends fit most faucet seats.  	12009	SW1017	Tapered. Square shaft for use with wrench.
Adjustable Spud Wrench	Tools	Wrench		Large Adjustable Spud Wrench Steel construction with rubber grip.   	10296	SW109B	Spud Wrench
Adjustable Basin Wrench	Tools	Wrench	Basin Wrench	"Telescopic Adjustable Basin Wrench (shank adjusts from 10""-17"" and jaw capacity 1.25"" and 2""  "	12004	BW1003	1.25 inch jaw capacity 
Adjustable Basin Wrench	Tools	Wrench	Basin Wrench	"Telescopic Adjustable Basin Wrench (shank adjusts from 10""-17"" and jaw capacity 1.25"" and 2""  "	12024	BW1004	2 inch jaw capacity 
Plug Wrench	Tools	Wrench	Plug Wrench	P.O. Plug Wrench.  Malleable Iron keeps P.O. plug and basket, straight and in place during installation.  	12014	PW70	Plug Wrench
Sillcock Key	Tools	Various Items	Sillcock Key	4-in-1 Hardened steel sillcock key.  Fits most sillcocks.  	12013	SK41	Sillcock Key
Socket Wrench Set	Tools	Wrench	Socket Wrench, 10 Sizes	"Socket Wrench Set with 10 sizes (21/32"", 27/32"", 29/32"", 31/32"", 1-1/32"", 1-3/32"", 1-5/32"", 1-9/32"", 1-11/32"", 1-7/16"")  "	12010	SW1035	10 piece set
Socket Wrench Set	Tools	Wrench	Socket Wrench, 10 Sizes	"Socket Wrench Set with 10 sizes (21/32"", 27/32"", 29/32"", 31/32"", 1-1/32"", 1-3/32"", 1-5/32"", 1-9/32"", 1-11/32"", 1-7/16"")  "	12018	SW10352	"Single Bit: 29/32"" & 31/32"" (most popular size)"
"29/32"" & 31/32"" Socket Wrench Bit"	Tools	Wrench	Socket Wrench	"Socket Wrench 29/32"" & 31/32"" The most popular size socket wrench bit  "	12018	SW10352	"Single Bit 29/32"" & 31/32"""
Strainer Nut Wrench	Tools	Wrench	Strainer Wrench, Nut Wrench	Wrench for strainer nut or spanner  	12015	SW1038	Strainer Nut Wrench
Strainer Wrench	Tools	Wrench	Strainer Wrench	Strainer Wrench   	12011	SW1040	Strainer Wrench
Basket and Tub Strainer Wrench	Tools	Wrench		Basket and Tub Strainer Wrench packaged in blister clamshell with product label  	12088	SW1044	Packed in clamshell
Basket and Tub Strainer Wrench	Tools	Wrench		Basket and Tub Strainer Wrench packaged in blister clamshell with product label  	12048	SW1044BULK	Bulk Unpackaged
Socket Wrench	Tools	Wrench	Socket Wrench	"Socket Wrench 21/32"" and 27/32"" (Mini JACO fitting socket wrench)  "	12097	SW1057	"21/32"" & 27/32"""
Strap Wrench	Tools	Wrench	Strap Wrench	Strap Wrench made from reinforced rubber  	12037	SW500	Large: 8 Inch handle with 5 1/2 inch diameter capacity.
Strap Wrench	Tools	Wrench	Strap Wrench	Strap Wrench made from reinforced rubber  	12036	SW510	Small: 6 Inch handle, with 3 3/4 diameter capacity
PVC Pipe Cutter	Tools	Pipe Cutter	PVC	"PVC Pipe Cutter aluminum construction  (cuts 1/2"" to 1-1/4"" OD)  "	12001	CP42	Pipe Cutters
PVC Pipe Cutter	Tools	Pipe Cutter	PVC	"PVC Pipe Cutter aluminum construction  (cuts 1/2"" to 1-1/4"" OD)  "	12005	CP421	Replacement Blade
Heavy Duty Pipe Cutter	Tools	Pipe Cutter	PVC	Professional pipe cutter cuts PVC pipe 3-45m/m aluminum body  	12089	CP45	Pipe Cutter
PVC Pipe Cutter Single Hand Operation	Tools	Pipe Cutter	PVC	"PVC Pipe cutter with aluminum body and high carbon steel blade easy handling (1/4"" to 2-1/2"")  "	12076	CP63A	Pipe cutter
PVC Pipe Cutter Single Hand Operation	Tools	Pipe Cutter	PVC	"PVC Pipe cutter with aluminum body and high carbon steel blade easy handling (1/4"" to 2-1/2"")  "	12077	CP63A1	Replacement Blade
PVC Pipe Cutter 2 Hand Operation	Tools	Pipe Cutter	PVC	"PVC Pipe Cutter with Aluminum Body and High Carbon Steel Blade cuts up to 2"" schedule 40 PVC (1/2"" to 2-1/2"" OD)  "	12065	CP65	Pipe Cutter
PVC Pipe Cutter 2 Hand Operation	Tools	Pipe Cutter	PVC	"PVC Pipe Cutter with Aluminum Body and High Carbon Steel Blade cuts up to 2"" schedule 40 PVC (1/2"" to 2-1/2"" OD)  "	12039	CP501	Replacement Blade
Heavy Duty Cable Cutter	Tools	Various Items		"Heavy Duty Wire Cable Cutter.  For Copper and Aluminum only.  Cuts up to 3/4"" diameter. Heat treated cutting edge.  "	12023	CC1128	Cable Cutters
Inside Plastic Pipe Cutter	Tools	Pipe Cutter		"Plastic Pipe Cutter with heat treated steel blade with zinc plated hex shank drill bit packaged in blister clamshell with product card.  Replacement blades packaged individually in resealable bags. 
Bulk options do not include packaging. "	12029	PC100	Pipe Cutter, Packed in blister and card
Inside Plastic Pipe Cutter	Tools	Pipe Cutter		"Plastic Pipe Cutter with heat treated steel blade with zinc plated hex shank drill bit packaged in blister clamshell with product card.  Replacement blades packaged individually in resealable bags. 
Bulk options do not include packaging. "	20026	PC100BULK	Bulk, loose packaged pipe cutters
Inside Plastic Pipe Cutter	Tools	Pipe Cutter		"Plastic Pipe Cutter with heat treated steel blade with zinc plated hex shank drill bit packaged in blister clamshell with product card.  Replacement blades packaged individually in resealable bags. 
Bulk options do not include packaging. "	12030	PC100B	Replacement Blade individually packed and labled
Inside Plastic Pipe Cutter	Tools	Pipe Cutter		"Plastic Pipe Cutter with heat treated steel blade with zinc plated hex shank drill bit packaged in blister clamshell with product card.  Replacement blades packaged individually in resealable bags. 
Bulk options do not include packaging. "	20027	PC100BBULK	Replacement Blades Bulk (Quantities 50+ preferred)
Heavy Duty Hose Cutter	Tools	Various Items		Heavy Duty Hose Cutter  	12021	HC32	Hose Cutter
